id,카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원,이미지파일
9b8cde36443fafb7d33d3db63dd1eabfffbfaeb4c9569b5123afbab1d5ff062a,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 3인용,거래완료,"140,000원",월계3동,2026-08-04,1,5,389,88.7℃,호랑이할배,생활가전,,"깔끔한 디자인의 쿠쿠 IH 압력밥솥 3인용이에요
다양한 요리 모드로 맛있는 밥을 지을 수 있어요
내솥과 분리형 커버로 세척도 간편하답니다
매일 맛있는 밥을 짓고 싶은 분들께 추천드려요
구입시기26,04
실사용5번사용했어요",,
9379fba8fbc7c88a962267fd937fa8df5a011bd74d78ed3499ae0ac3b368b827,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 6인용 중계2.3동,거래완료,"50,000원",월계3동,2026-08-04,4,6,335,42.9℃,워니,생활가전,롯데마트 근처,"쿠쿠 압력밥솥 6인용 판매합니다
상태는 사진그대로입니다
가질러 와주셔야해요
중계롯데마트 근처입니다",,
d388aeeb4ce9b813d50c5f77ef1767a931313c4a8fe3681fd9d1050fbcbf6e7b,밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥,거래완료,"10,000원",월계3동,2026-08-04,2,0,124,42.9℃,달빛계곡,생활가전,,,,
47b3efba3b989142e917a4a43b930e9b871d40664cfdddd6150785d55bb24be2,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력보온밥솥 박스포함,거래완료,"23,000원",월계3동,2026-08-04,2,0,62,38.8℃,오징어짬뽕맛,생활가전,,"쿠쿠 IH 압력밥솥  판매해요
사진에 보이는 구성품 그대로 드려요
IH 압력 방식으로 맛있는 밥을 지을 수 있어요
깔끔한 디자인으로 주방 어디에나 잘 어울려요
매일 따뜻하고 맛있는 밥을 드시고 싶은 분들께 추천드려요

구매후 별로 사용 안하고 보관만 했습니다
직접가져가셔야 합니다",,
bd92fa04ce39180dcc6cb2995969c6ceddc7a6b457ef65027935241667df5ba8,밥솥,쿠쿠 밥솥,쿠쿠 CRP-HV0680SR 레드 IH 압력밥솥 6인용,거래완료,"15,000원",월계3동,2026-08-04,6,2,263,55.2℃,맑은새벽,생활가전,직거래는 강북 문화 정보 도서관 근처에서 가능합니다,"쿠쿠 IH 압력밥솥 6인용입니다. 레드 색상으로 깔끔하고 예뻐요. 밥맛을 살려주는 IH 기술이 적용되어 맛있는 밥을 지을 수 있어요. 구성품은 사진에 보이는 밥솥 본체와 내솥입니다. 매일 먹는 밥, 더 맛있게 즐기고 싶으신 분들께 추천드려요

내솥에 바닥 코팅 조금 벗겨진거 빼고는 깨끗해요, 내솥 새로 구매하셔도 되고 그냥 쓰셔도 좋습니다
작동은 안되는 것이 잘 됩니다

직거래는 강북 문화 정보 도서관 근처에서 가능합니다

연락주세요
감사합니다",,
ba515d02fc0ef88d5e6b778883f1637112b0d5f01c2159bd4f9016e734f20f39,밥솥,쿠쿠 밥솥,쿠쿠 쁘띠 트윈프레셔 3인용 밥솥 MHTR0310FW 구리,거래완료,"50,000원",중계1동,2026-09-04,2,1,31,49.4℃,루디,생활가전,,"쿠쿠 쁘띠 트윈프레셔 3인용 밥솥 MHTR0310FW 모델이에요. 3인용으로 넉넉하게 사용할 수 있는 제품이랍니다. 트윈프레셔 기능으로 다양한 밥맛을 즐길 수 있어요. 깔끔한 디자인으로 주방 어디에나 잘 어울려요.

사용안한지가 되어서
패킹을 교환해야할수도 있습니다",,
0801ab72b47a027afa7618dd893e39a0bcf51d69c7f9b0c9b8f0eca0d05f44d5,밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기압력밥솥 새상품,거래중,"180,000원",중계2.3동,2026-08-06,2,17,786,38.6℃,피식당근,생활가전,,"쿠쿠 전기압력밥솥 새상품 판매합니다
표장도 뜯지 않은 제품이고 관심있으신 분들은 적극적으로 문자 주세요!!!",,
92b808eb675d73bbfbf337e5c774e500451f999f907618c007afff0c9f63b155,밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 밥솥 FHXB0610FD 6인용,거래완료,"40,000원",중계2.3동,2026-08-26,7,15,230,40.9℃,해바라기,생활가전,,"쿠쿠 스마트 IH 압력밥솥 6인용입니다
사진으로 자세히 오렸으니
사진 참고해주세요
필요하신분 연락주세요 

반품xx
.## 현금거래원합니다 #*

",,
56b9bbc77d0ef29221b34024ed6771cd879e92e2ae1808114b0d98d344f1e437,밥솥,쿠쿠 밥솥,쿠쿠10인용 IH압력밥솥,거래중,"100,000원",상계동,2026-09-03,0,1,53,41.1℃,바다,생활/주방,직거래는 상계/도봉/장암,"쿠쿠 10인용 IH삽력밥솥
CHS107FS
중성세제로 내외부 깨끗이
세척 건조시킨 상태 입니다
내솥 구매한지 두달정도
130000원주고 구입
외관양호한 편이고 밥 잘됨
가격흥정불가
직거래는 상계/도봉/장암
문의는 칠칠삼공-칠사공칠",,
37462e40f58b4019c8cc874e6b39ea66772c8fb80534a127389fc7d660d116a7,밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 6인용 레드,예약중,"20,000원",중계2.3동,2026-09-02,2,9,457,46℃,찡꽁빵꽁,생활가전,,"쿠쿠 압력밥솥 6인용 
레드 색상입니다
내솥을 바꾸고 사용하지 않아서 깨끗 합니다
작동 잘됩니다",,
4098e066fba5532d196fb46f8a22e0fe5dd1bd34e6c9103132f0c6158eab7269,밥솥,쿠쿠 밥솥,쿠쿠 30인용 업소용 전기밥솥,거래중,"124,000원",중계2.3동,2026-08-09,1,12,213,,,,,,,
247082f0ff368cda6327ee0c85f19ca0a516ba82518c08bbb8c2c25d12a9ce81,밥솥,쿠쿠 밥솥,쿠쿠 미니 소담 밥솥 1인용 매트그린 성북,거래완료,"15,000원",중계2.3동,2026-08-31,1,3,53,,,,,,,
9afae5f4cc3ea5ca66f810adfb954d6063de8470d12b2f6791a69bef1d0560e9,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 CRP-DHP0610FD 팝니다 강북,거래중,"70,000원",중계2.3동,2026-07-06,5,2,288,38.9℃,캠핑가요,생활가전,화계역 인근,"쿠쿠 IH 압력밥솥 CRP-DHP0610FD 판매해요
6인용 IH 압력밥솥으로 밥맛을 살려주는 제품이에요",,
711702c3f86bd53d3f6d7a3c6fd662405a25716533b9ffc0056adde95ca202db,밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 압력밥솥 10인용 강북,거래완료,"35,000원",중계2.3동,2026-08-30,2,1,54,,,,,,,
a1670e5562588785751ddee2665b983636b72c7a4e2aa819ada5e982813086ae,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 AHF1060FD 10인용,거래완료,"80,000원",중계2.3동,2026-08-29,1,2,97,,,,,,,
93fa4ec005f87dc1432f66790a208da54997d70ac27cdf688e6a86b5cec71b24,밥솥,쿠쿠 밥솥,쿠쿠압력밥솥10인용 상계6.7동,거래중,"100,000원",중계2.3동,2026-08-28,0,1,71,47.4℃,당근조아,생활가전,,"20년11월에 출고되고 구입은 21년10월에 구매한 제품인데 보관만 하다가 겨우 몇번 사용해서 새거나 다름없이 깨끗합니다
외부. 내솥도 흠집없이 깨끗하구요
작동은 물론 잘 되구요
모델넘버는 사진에 있습니다
25만원 구입
상계동한양아파드",,
9891737f69f5eb556408b67769d57a52ef2a7a8466dd6f002818236e17d81240,밥솥,쿠쿠 밥솥,6인용 쿠쿠 압력솥 팝니다 구리,거래중,"160,000원",중계2.3동,2026-08-24,0,0,33,40.4℃,꿀거래,생활/주방,문고리거래 가능합니다,"구매한지 대략 5~6년 된것 같은데
거의 가스압력솥 위주로 사용해서
사용빈도는 낮아요

그리고 내외부 상태 좋습니다
문고리거래 가능합니다

상세정보
https://search.shopping.naver.com/catalog/54488848956?cat_id=50002574&frm=MOSCMOD&query=CRP-LHTR0610fb&nl-ts-pid=jopKsdqpsib43YWlwl0-331564&NaPm=ct%3Dmt54l00o%7Cci%3D2953a9b282de638db76ffe4c2f38e4b6d9fc2bc4%7Ctr%3Dsls%7Csn%3D95694%7Chk%3D4f2aad4854178b8a13493fcc7b98f14fc0531748",,
5d4c0803ba0d214fb7af3dbc4a099421d1d8670ea64709834b4bf3106ce51872,밥솥,쿠쿠 밥솥,쿠쿠 CRP-JHR0620FD 6인용 밥솥 구리,거래중,"150,000원",중계4동,2026-09-04,0,1,16,61℃,국내산흙당근,생활가전,,,,
76ce3aef2bcf4247a74ea08563327edc5d152bb631300ad7d471083dfcadb2c6,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 6인용,거래중,"41,000원",중계4동,2026-09-02,4,8,164,46℃,찡꽁빵꽁,생활가전,2-7,"쿠쿠 IH 압력밥솥 검정색입니다
사진에서 보이는 것처럼 내부 구성품 바꾼지 얼마안된 제품으로 작동이 잘되지만 다른제품이 생겨 판매합니다",,
ee68c09aa584a3fe3ace2717be3b166e75a691ea8a962c2e57b46ad84022ba7b,밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥 CR-0632FV 핑크 상계3.4동,예약중,"15,000원",중계4동,2026-09-04,1,0,17,37.1℃,가나애,생활가전,직거래를 원합니다.,"쿠쿠 6인용 전기밥솥 CR-0632FV 모델이에요. 핑크색상으로 주방에 화사함을 더해줘요. 밥솥 본체와 전원 케이블이 포함되어 있어요. 맛있는 밥을 지어줄 든든한 주방 친구를 만나보세요.

깨끗한 편입니다.
사용을 조금하고 보관하던 것입니다
직거래를 원합니다.",,
a7cb3d06a0a542fb82ca4a54c4452ec57d6b4cba6aaed946b03c59fc28585a8e,밥솥,쿠쿠 밥솥,쿠쿠 미니 밥솥 CR-0255MW 화이트,거래완료,"15,000원",중계4동,2026-09-03,1,1,46,99℃,행복한하루,생활가전,,,,
48e163313257ea62c785b05ad9b542cac79495271c58069f217da822a501190d,밥솥,쿠쿠 밥솥,쿠쿠 IH 밥솥 HZX B0610FB 6인용,거래완료,"30,000원",중계4동,2026-09-03,2,5,37,40.4℃,춘자,생활가전,,"쿠쿠 IH 스마트 밥솥 6인용입니다
사진에서 보시는 것처럼 깔끔하게 사용했어요
IH 기술로 맛있는 밥을 지을 수 있어요
밥솥 구매를 고민하시는 분들께 추천드려요 새거 구입해서 올려요 고장한번없구 밥은 아주 잘되요 내솥 벗겨짐 없구요 새로산 박스에 넣어드릴께요",,
a8bb9b8803606296ca410139d537d7cd7d94a4a7396881abdbb947627e86ff8b,밥솥,쿠쿠 밥솥,쿠쿠 CRP-Q1010FL 10인용 압력밥솥,거래중,"150,000원",중계4동,2026-09-02,0,0,34,46.8℃,강원도감자바위,생활가전,,"쿠쿠 압력밥솥 CRP-Q1010FL 모델이에요
10인용으로 넉넉하게 사용할 수 있답니다
박스와 구성품 모두 갖춰져 있어요
맛있는 밥을 짓고 싶으신 분들께 추천드려요",,
0e9a4a032c0f77bf6e23a3812bf71f7dc90e6c7b990506acd149c80482aad84a,밥솥,쿠쿠 밥솥,쿠쿠 10인용(CHS107FB 전용) 내솥 새제품 Eco Stainless,거래중,"70,000원",중계4동,2026-08-05,1,8,214,42.9℃,볼살대왕,생활/주방,,"쿠쿠 압력밥솥 10인용 CHS107FB 전용 내솥 새제품이에요

Eco Stainless 소재로 만들어져 더욱 깔끔하게 사용하실 수 있어요

구매 후 반품, 환불 불가입니다.

https://naver.me/Fc6SgG3f",,
508596f6e89ae274a9a762498044c3d31fade79dd74733ccc8c8e2e85c58d44f,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 10인용 CRP-FHXB1070FD 성북,거래중,"27,000원",중계4동,2026-08-24,3,8,531,36.6℃,SISO,생활가전,,"쿠쿠 IH 압력밥솥 10인용 CRP-FHXB1070FD 모델이에요
스마트 IH 기능으로 맛있는 밥을 지을 수 있어요
내솥과 분리형 커버로 세척이 간편해요
매일 사용하는 밥솥, 깔끔하게 관리하며 사용하실 분께 추천드려요",,
fd59812aea89862dc96414454204facaf85a208074df7fe14ca467761c28f6af,밥솥,쿠쿠 밥솥,쿠쿠압력밥솥 6인용,거래중,"30,000원",중계4동,2026-07-06,1,5,2109,55.5℃,안개,생활가전,,,,
0967eb22a8b958428cf0c07cf1384c0582f1b39099e5885efb4465ddd290d316,밥솥,쿠쿠 밥솥,쿠쿠,거래중,"50,000원",중계4동,2026-08-05,4,12,482,60.5℃,호야,기타 중고물품,,"부탁받아서 올려요
쿠쿠 6인용 밥솥이에요
내솥 사용감 조금 있지만
전체 상태좋아보여요
궁금해서 밥을 해보았더니
맛있게 잘되네요
반품.환불×",,
9467375cbb989695035e589d63f36ee879afbced8782fb5e09fcb8c9148bc063,밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 압력밥솥 4인용 팝니다,거래중,"15,000원",중계4동,2026-08-05,6,11,1665,40.7℃,날킴,생활가전,강북 노인요양원,"쿠쿠 스마트 IH 압력밥솥 
밥솥팝니다.
10년정도 사용했고 동작이상 없습니다.
안에 밥솥에 코딩 벗겨짐이있습니다",,
c8231fd52868b0180b2469471b050926299d000d7df6e9ab23caaeae801ef00f,밥솥,쿠쿠 밥솥,쿠쿠 밥솥 CR-0671V 라벤더,거래완료,"10,000원",중계4동,2026-08-29,5,3,82,36.6℃,장보고,생활가전,,"깔끔한 화이트 색상에 라벤더 포인트가 예쁜 쿠쿠 밥솥이에요
내솥 코팅 벗겨짐 없이 깨끗하게 사용했어요
밥맛은 기본이고 다양한 요리도 가능하답니다
매일 맛있는 밥을 짓고 싶은 분들께 추천드려요",,
86dceff58bbd16f6e8b1ed080240cd8f57e5ac3403105b4c0be0671ea7bb99e2,밥솥,쿠쿠 밥솥,깔끔한 쿠쿠 밥솥,거래완료,"10,000원",중계4동,2026-08-29,3,4,144,36.6℃,장보고,생활가전,,"자취생에게 딱 맞는 쿠쿠 밥솥이에요
작지만 밥맛은 놓치지 않았어요
매일 따뜻한 밥을 드실 수 있답니다
혼자 사는 분들에게 정말 좋은 선택이 될 거예요",,
54b9588571c7c96fc086031ba70f7791564f18ec14566ef8a89f5b9f049cbf0d,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 DHB0609FE 6인용,거래완료,"15,000원",중계4동,2026-08-17,10,13,1037,42.5℃,세이아빠,생활가전,,"하자 밥이 설익어요 부품용이나 고쳐서 쓰실분에게 팝니다  쿠쿠 IH 압력밥솥 6인용 모델이에요
사진에서 보이는 것처럼 깔끔하게 사용했어요
IH 압력 방식으로 맛있는 밥을 지을 수 있답니다
밥솥 구매를 고민하고 계신다면 이 제품을 눈여겨봐 주세요 직접 가지러 오셔야 합니다 저녁 7시이후로 거래가능 합니다",,
5876a4ec3d02fda5fd1e8cb64baea76802a9605fae71ebb55fb87e1d56091bef,밥솥,쿠쿠 밥솥,쿠쿠밥솥부품 고무패킹CRP-QS1010FG,거래중,"12,000원",공릉2동,2026-07-06,0,5,74,50℃,할리스,생활가전,,"교환시기가 놓쳐서 올려요 잘못시킴...
저렴하게가져가세요 .10인용 입니다
CRP-QS1010FG분리형패킹

화랑대역3번출구 선호(공릉동) 외 상의",,
b812373ca39591362dddd2cd95e6e38c715c703c4d7ed219600d8aab8acef5c4,밥솥,쿠쿠 밥솥,쿠쿠 내솥 만 (중고) 6인용,거래완료,"15,000원",중계4동,2026-08-21,3,7,1425,52.5℃,한가득,생활/주방,,"쿠쿠 밥통으로 모델명 확인해 주세요 
내솥  중고 제품 입니다 .
**내솥단지 만 (밥통은 아니에요).***
사용감 사진으로 충분히 확인 됩니다 .

밥은 잘 됩니다 .

바로구매 선호합니다 .
가격 제안 거절 합니다 .

환불 안됩니다 
직래는 꼭 이체 (당근페이) **먼저 하세요.
",,
919a9d398a1f596fdb51fc9e6706687cd65a8cb79d351872e7a786ce7e800833,밥솥,쿠쿠 밥솥,쿠쿠 6인용 올 스테인리스 내솥 새상품 CRI-HAS0610N,거래중,"110,000원",중계4동,2026-08-22,0,6,,,,,,,,
3e5bd1293a1e0dd1d517e37091e89e196a3bef405a89ad3b0b914c8765abe04a,밥솥,쿠쿠 밥솥,쿠쿠 미니멀 심리스 전기밥솥 4인용(한번사용) 성북,거래완료,"50,000원",중계4동,2026-08-22,1,3,127,40.9℃,메리고고,생활가전,,"부모님 집에 보내드렸는데 한번 써보시고 작다고 해서 다른걸로 다시 보내드리고 이 제품은 이제 가져와서 올립니다.

스팩은 4인용이라고 하지만 2~3인용 정도가 적당해보이네요.

박스를 버리셔서 박스는 없고 그외 구성품은 있습니다.

현재 쿠팡 아래 링크에서 상세 스팩 보실 수 있습니다.
https://link.coupang.com/a/gnS3iNDlkG?abTestInfo=100412_group_A",,
0494cd79acbda144cfd5f4cffb1c63df1b87d70bff7de33b8cb8fc8a73198e44,밥솥,쿠쿠 밥솥,쿠쿠 10인용 밥솥 QK1010BUG,거래완료,"130,000원",중계4동,2026-08-05,5,8,440,32.1℃,조아요,생활가전,도깨시장 공영주차장앞.,"쿠쿠 10인용 전기압력밥솥 QK1010BUG 판매해요
박스 구성품 그대로 보관되어 있어요
사진에서 보시는 것처럼 깔끔한 상태입니다
맛있는 밥 지어 드실 분께 추천드려요",,
01c58976fc152341b2002cc9c7d53909f4887fce20c662fcf10c99155d9e26d1,밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 10인용,거래완료,"67,000원",상계동,2026-08-09,1,6,316,43.8℃,토토씨,생활/주방,,"쿠쿠 전기압력밥솥 10인용 CRP-QK1010BUG
👉 새거같은중고 매우깨끗합니다
👉 쿠쿠 전기압력밥솥 10인용입니다.
👉 모델명 CRP-QK1010BUG
👉 10인용이라 가족용으로 넉넉하게 사용하기 좋습니다.
👉 정상 작동 확인했습니다.
👉 사용감은 사진 참고 부탁드립니다.
👉 필요한 분 편하게 가져가세요.",,
357e0fbc1d10cf35df6e2fab5bd08973e79a8380ef136fc8a04c9072795490e4,밥솥,쿠쿠 밥솥,쿠쿠 음성지원압력밥솥10인용입니다 남양주,거래중,"25,000원",중계4동,2024-09-04,0,3,,,,,,,,
35db10bc32acd4a5ffb8976a74affb15c473ec7e433060150e382a5ee3b5d2d1,밥솥,쿠쿠 밥솥,쿠쿠 3인용 밥솥 CR-0675FW 화이트 판매합니다.,거래중,"12,000원",중계4동,2026-08-17,11,15,,,,,,,,
352a670eae0129da4b4bc8cd2933146826feb8f474fe2e64cb1b8f5b4afcb34f,밥솥,쿠쿠 밥솥,쿠쿠 35인용 업소용 밥솥 CR-3521B,거래완료,"20,000원",중계4동,2026-08-15,2,4,150,37.7℃,먹방형,생활/주방,,"업소용으로 사용하기 좋은 쿠쿠 35인용 밥솥 CR-3521B입니다
내솥 용량은 6.3L이며, 220V~60Hz 전압을 사용해요
밥솥과 보온 기능이 모두 가능한 제품입니다
대용량 밥솥이 필요하신 사장님들께 추천드려요
쓰던거지만 밥은 잘됩니다, 
**물받이 잃어버려서 쿠팡에서 사서 쓰세요(12000원 함) 몇번쓰지 않았지만 생활기스도 있으니 감안해서 싸게드립니다,예민하신분은 피해주세요.",,
2abf2bac40672dd08906f802b22595facdd4e15582dcb59e8c9e3ec59e8b3c65,밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 전기압력밥솥 3인용,거래완료,"90,000원",중계4동,2026-08-14,1,4,62,,,,,,,
de8a7d8cf307c62ab3a57787e138c30d390c68ee0fbe3b5e7953bfbb47f20d31,밥솥,쿠쿠 밥솥,쿠쿠 CRP-FA0661SP 6인용 밥솥 핑크,거래중,"20,000원",상계동,2026-08-10,0,1,44,42℃,에머랄드,생활가전,,"쿠쿠 압력밥솥 CRP-FA0661SP 6인용이에요
사진에서 보이는 것처럼 깔끔한 상태를 유지하고 있어요
사용감 있지만 내솥 포함해서 드리고 작동 잘됩니다.
맛있는 밥을 지어줄 똑똑한 밥솥을 찾으신다면 눈여겨봐주세요
매일 먹는 밥, 이제는 쿠쿠 압력밥솥으로 더욱 맛있게 즐겨보세요
장소는 (상원초등학교 정문앞.)
반품,네고 안됩니다.",,
a003aeea935051cf1a01feb976bcc7bc48ffd43bbf084af8b9c0ebdb1b624d5a,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 레드,거래완료,"50,000원",중계4동,2026-08-05,1,1,112,46.5℃,너구리,생활가전,,"쿠쿠 IH 압력밥솥이에요
레드 색상으로 깔끔하고 예뻐요
사진에서 보이는 그대로의 제품입니다
맛있는 밥을 지어줄 똑똑한 밥솥을 찾으시는 분들께 추천드려요",,
767891e19e336aecedafa6e6ae07214d4c98ca6748c7e35b3d2d7f37e07ab73c,밥솥,쿠쿠 밥솥,쿠쿠 6인용 트윈프레셔밥솥 CRP-ST0610FW,거래완료,"40,000원",중계4동,2026-08-09,4,3,170,43.8℃,토토씨,생활/주방,,"👉 쿠쿠 트윈프레셔 더 라이트 6인용입니다.
👉 모델명 CRP-ST0610FW
👉 트윈프레셔 기능으로 초고압·무압 취사 가능
👉 오픈쿠킹, 슈퍼쾌속, 냉동보관밥 기능 지원
👉 사용감 있는 제품이며 
👉 정상 작동 확인했습니다.
사용감 감안해서 저렴하게 판매합니다.
**필요하신 분 편하게 연락 주세요.**",,
0f1b33d7061580f8fe78e7a8bd316b20fb190229f0120a75c3ae3080f92d459d,밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 10인용,나눔완료,무료나눔,공릉동,2026-08-09,2,0,42,41.8℃,공원백5줄,생활가전,씨알공원,"쿠쿠 IH 압력밥솥 CRP-HD1010FI 10인용입니다
사진에서 보이는 그대로의 제품입니다.

좀 오래되고 지금은 안써서 나눔함니다",,
ed5b9077f2db11c167f87acd5ab4b2f0a44431a46d19b2bf2d2fce5a2e7c3fee,밥솥,쿠쿠 밥솥,쿠쿠 6인용 밥솥,거래완료,"10,000원",월계동,2026-08-09,1,1,132,42.2℃,jjj,생활가전,월계사슴3단지 관리사무소,"쿠쿠 6인용 전기 밥솥 판매합니다.
5년반 썼고 성능 이상 없습니다.",,
849484daf002ba6a09131f4e072c34f44b64c8fffca06c03761c6e7f18cead92,밥솥,쿠쿠 밥솥,쿠쿠 CR-0675FW 6인용 밥솥 남양주,거래완료,"20,000원",중계4동,2026-08-07,3,0,122,43.7℃,이별면,생활가전,,"깔끔한 디자인의 쿠쿠 6인용 밥솥 CR-0675FW입니다
보온, 취사, 예약 등 다양한 기능이 탑재되어 있어요
내솥과 뚜껑 분리형으로 세척도 간편하답니다
매일 맛있는 밥을 짓고 싶으신 분들께 추천드려요",,
c602395b447979c1434cfca4651e279c05b84a7be94df1f670221fe049efc60b,밥솥,쿠쿠 밥솥,쿠쿠 CRP-P0620FDW 10인용 밥솥,거래완료,"20,000원",중계4동,2026-08-05,2,1,69,48℃,당근당근,생활가전,,"쿠쿠 10인용 밥솥 CRP-P0620FDW 판매해요
사진에 보이는 그대로 구성품입니다
깔끔한 디자인으로 어떤 주방에도 잘 어울려요
맛있는 밥을 짓고 싶으신 분들께 추천드려요
전. 삼계탕 할때 썼습니다
",,
e97dc183a1425559f20d7252de27a58847b059907abd52324c0a0f15cf59101b,밥솥,쿠쿠 밥솥,쿠쿠 밥솥,거래완료,"19,000원",중계4동,2026-08-05,1,0,72,41.9℃,몰라몰라용,생활가전,,"깔끔한 쿠쿠 3인용 밥솥이에요
사진에서 보이는 것처럼 내부 구성품 모두 깨끗하게 관리되었어요.(바로 어제까지 사용했을 정도로 깨끗하게 사용하고 있었습니다.)
1-2인 가구에 추천드립니다.",,
237a70da4ca3461dbeb9cb43e30bf2508a1f4e02b5f6a53d2d9ce9a2e9090db4,밥솥,쿠쿠 밥솥,쿠쿠 CRP-QW105FG 10인용 압력밥솥,예약중,"20,000원",중계4동,2026-08-05,2,1,143,39℃,인수,생활가전,무게가 있어서 직거래 원합니다.,"쿠쿠 압력밥솥 10인용 CRP-QW105FG 모델이에요
내솥은 다이아몬드 코팅으로 되어있어요
외관 깨끗하고 모든 기능 정상입니다.
내솥은 새로 구입하실 것을 감안해서 본체 가격만 산정해 올렸습니다. 
무게가 있어서 직거래 원합니다.
인수초 근처나 4.19 기념관 근처 거래 원해요.
",,
97aef747978e37b650f12f7bfa152b68bf71374a39234d233e9e0f1128a8d7c5,밥솥,쿠쿠 밥솥,쿠쿠 IH 전기 압력 밥솥 10인용 CRP-CHP1060FSM,거래완료,"180,000원",중계4동,2026-08-05,1,0,32,54.6℃,유기템센터,생활/주방,"(직거래 시, 예약금 1만원 있습니다)","2607078635

제조년월 2026.05

제품상태
- 상태 좋음,거의 새것 같음 / 구성품 누락 없음

제품기능
- 전원 기능 정상 / 터치 기능 정상 / 디스플레이 기능 정상 / LED 점등 정상 / 가열 기능 정상 / 잠금 장치 정상 / 취사 기능 정상 / 물통 물샘 없음

[상세 사양]

제품명: 쿠쿠 10인용 IH전기압력밥솥 그레이스실버
모델명: CRP-CHP1060FSM-002
용량: 10인용
가열 방식: IH 전기압력방식
가전 소비전력: 1455W
가전 색상계열: 실버
사이즈: 419 x 303 x 290 mm
중량: 8.6kg
음성안내: 음성안내 가능

(직거래 시, 예약금 1만원 있습니다)
🚀전국 무료배송",,
19ccce85d7cb963da1a2b7fac151440f53170dc7565250bb38b5de6aa659aa00,밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 압력밥솥 HQB0310FS,거래완료,"20,000원",중계4동,2026-08-05,2,2,99,40.8℃,에바,생활가전,,"깔끔한 디자인의 쿠쿠 3인용 IH 압력밥솥입니다.

구매는 2019년도쯤 했고 
자취생활하며 잘 사용하다가 
이사하게되어 판매합니다. 

사진에서 보이는 것처럼 
내솥 상태도 깨끗하고 (생활기스 있음) 
외관도 깔끔하게 관리되었습니다! 

정상작동 확인했습니다. 
1-2인 가구에 딱 맞는 사이즈인 듯 합니다.",,
c8263fb076ff9dcd244a59e2fc1481cae1d0b6f76b877034d060226193cbf2b2,밥솥,쿠쿠 밥솥,쿠쿠 CRP-M109FB 10인용 압력밥솥,거래완료,"25,000원",중계4동,2026-08-05,2,2,61,42.4℃,독바위,생활가전,,"쿠쿠 압력밥솥 CRP-M109FB 모델이에요
10인용으로 넉넉하게 사용할 수 있어요
에너지 소비 효율 1등급으로 전기료 부담도 적답니다
맛있는 밥을 짓고 싶으신 분들께 추천드려요",,
617a13d64eea792f5ee66f5c87ee1d390129cbf0a0a26487c634f975e7e52a17,밥솥,쿠쿠 밥솥,쿠쿠 CRP-P0620FDM 압력밥솥,거래완료,"68,000원",중계4동,2026-08-05,4,4,88,39℃,이종배,생활가전,,"쿠쿠 6인용 압력밥솥  2개월정도 사용했습니다 CRP-P0620FDM 모델이에요
내솥 코팅이 벗겨지지 않아 밥맛을 살려줘요
깔끔한 디자인으로 주방 어디에나 잘 어울려요
맛있는 밥을 짓고 싶으신 분들께 추천드려요",,
3a2a13ac157b849921d37879393ecd3db7d5f747b677205bd7ec4e30048b2707,밥솥,쿠쿠 밥솥,쿠쿠 6인용 밥솥 CR-0632FV 핑크,거래중,"30,000원",중계4동,2026-08-05,2,3,128,,,,,,,
ae3fa9fcad532f83de0b810a4c869b353e4c469fdedd7c77c506d13bf4601ef8,밥솥,쿠쿠 밥솥,쿠쿠 10인용 풀스테인리스 밥솥,거래완료,"30,000원",월계3동,2026-08-05,1,1,117,42.2℃,마법소녀,생활가전,,"쿠쿠 10인용 풀스테인리스 밥솥이에요
사진에서 보이는 것처럼 깔끔한 디자인을 자랑해요
내솥과 내부가 모두 스테인리스로 되어 있어 위생적으로 사용할 수 있어요
맛있는 밥을 지어줄 밥솥을 찾으시는 분들께 추천드려요",,
